PC1,PC2
11.884721475220424,-7.324901953023515
10.428810445004329,-9.824347047816794
8.0869307064105,-11.363090218254797
5.125019609942739,-11.851567371626176
1.8111492756461363,-11.551861708133956
-1.6396070298144034,-10.863445059016138
-5.135104108799288,-10.015978254618076
-8.591664826870094,-8.943788589283653
-11.765151187554629,-7.475810633472662
-14.29758001559335,-5.558612892946702
-15.972903177873423,-3.2664301420723723
-16.767323447306122,-0.7848975628717987
-16.76244935329259,1.6365369193673887
-16.019522268396365,3.739966076648257
-14.724455530949914,5.3728819779935835
-13.222245548654172,6.5661836490419345
-11.82044225262862,7.505851120223162
-10.546076146488323,8.373474805893268
-9.180327900202437,9.186691436098837
-7.421495275964701,9.84015427377902
-5.092592651800751,10.14446286772831
-2.226552312992546,9.810427731178605
0.962177290292715,8.606861048373727
4.159130976336913,6.574262713695875
6.993156801012168,4.01058199219631
9.02917789859757,1.2340834721581102
9.939084166851524,-1.5319371605920966
9.698915633623528,-4.132927991763414
8.565665131637585,-6.441799102842644
6.930457600386927,-8.361101455266864
5.190846570692012,-9.790076690641001
3.529103126369851,-10.71107260177389
1.8324954059225906,-11.238890602745737
-0.1643116464276961,-11.521415067963028
-2.6068818946742685,-11.615714146240565
-5.296780132662455,-11.519118756131583
-7.868396892814309,-11.233741225636836
-10.100305296802135,-10.788017373605316
-11.97843717614409,-10.165725748629637
-13.444142855162761,-9.185927808223978
-14.235606680971133,-7.480857866392379
-14.027775380822261,-4.658655253473659
-12.74246905581349,-0.6828450351516555
-10.62562225812038,3.7336911079799724
-7.772457699495096,7.505067008800623
-4.288608580692209,9.895963876232997
-0.4900546169471928,10.58223166669274
3.236741531239954,9.580016042050298
6.502690466410406,7.475364954592445
8.803635135069587,5.08622411307391
9.834923314083234,2.7654998462035705
9.850476612595491,0.44906644882999275
9.367189905956067,-1.8768823142361555
8.6655919071838,-3.9542446922384134
7.647747537599557,-5.4516634584350605
6.102650339452545,-6.21777219329104
4.055998227933302,-6.4018134960738164
1.8241063329983829,-6.216356473466931
-0.2523995987635164,-5.741680260723221
-2.023521448634731,-4.919919565427745
-3.3899656394160784,-3.8542301021353236
-4.283211720550547,-2.8600977049424
-4.869078081773359,-2.219939613645895
-5.425514678342982,-1.9465543037164337
-6.113444637281166,-1.702036191030882
-6.964412310819414,-1.1158569755167307
-7.8727675717979455,-0.2370426996612265
-8.592467992160364,0.6194663246151123
-8.929369174008729,1.4232464594744942
-8.961265501039936,2.2910637298673135
-8.803470887210356,3.137547935821594
-8.359946028234829,3.8075161142634406
-7.4535051644573045,4.331372581284269
-6.160011725861177,4.871892087226769
-4.795332560015984,5.4812573405123635
-3.6585163409431622,6.011413635252839
-2.864239681638343,6.201292225246127
-2.3788825155464846,5.868232170814111
-2.1004033796554378,5.10172092925438
-1.9478694685791027,4.1886780987855365
-1.8598875910337591,3.4032591166846036
-1.7958060882358637,2.8912861692940015
-1.749711012003437,2.698989031275711
-1.7473040713153825,2.7938481387555583
-1.7288610543086942,3.0398364195296734
-1.5712691497586708,3.246146864653979
-1.3540074414940966,3.2923474169333415
-1.3918885320760972,3.203718356741225
-1.8266133197758068,3.048102325137859
-2.4039703126494523,2.92931380086555
-2.748717882267098,2.9365294219685003
-2.665245102211269,3.0184005406632237
-2.2184891085946097,3.023644674667917
-1.6180082864809848,2.875586328050086
-1.0992744422602476,2.6442262432806496
-0.8434295937704536,2.439780363428053
-0.8900653686595328,2.296385788195539
-1.1799707795490058,2.231611492402922
-1.590961505740262,2.2849698443102175
-2.0163336871782325,2.48379305687423
-2.397041201456251,2.756376886911904
-2.6948838878451205,2.883121095835073
-2.86001027046509,2.5990966757021026
-2.869188016091846,1.9397752325121738
-2.8566635899569093,1.4398951182231234
-3.046683267435958,1.6122694122965657
-3.3388795693016333,2.320460108081483
-3.2248558443154,2.988401939681115
-2.2233458344010986,3.2336069815903783
-0.3933030200400623,3.092915282793776
1.6349291139397668,2.7868549588577665
3.1479414278655593,2.4078377414813645
3.812779483536387,2.0013711830426053
3.769447349539298,1.7171226360100522
3.4325036242707205,1.6785114896844786
3.097049469649133,1.7852304246676107
2.7986946149780705,1.6856186340591903
2.4154204323985558,1.009455906405551
1.892043170527492,-0.3090426618336564
1.243989497099626,-1.9563240844347085
0.4874801448184808,-3.439095629702609
-0.3506230080134094,-4.3646290266616194
-1.1867846623572835,-4.549315066792329
-1.8802716075062769,-3.9889492796554067
-2.2493545726048816,-2.8379129215841283
-2.1167065836614554,-1.3892488133102023
-1.3833397111113117,-0.027468253105318856
-0.06770988191744913,0.8682356967019684
1.6485583205331258,0.9952736605111123
3.3661310779353943,0.2181418641206752
4.485069471871853,-1.3430812527339728
4.368368349416865,-3.3296807375583217
2.6951094928994466,-5.16444052670113
-0.23287548352182635,-6.321176733925519
-3.561606527726291,-6.631957501798641
-6.350235043141638,-6.270996861099153
-8.036313787824021,-5.374794667287148
-8.701161026794015,-3.79076528203646
-8.817943855402136,-1.3307228548443104
-8.726207329149078,1.7426822750780377
-8.336045958976559,4.736171512942662
-7.407706144144301,6.980374088553175
-5.853810190572983,8.159540251893503
-3.8228584620409496,8.291489693596327
-1.6212016493408428,7.6812818095688336
0.3805347262472278,6.7059552758390275
1.9221678914933686,5.737660530472466
2.866998857848707,5.031389014633282
3.308297708719086,4.690556204850801
3.4566999721585203,4.700550299002323
3.563728320757866,5.013412110709528
3.781454163936439,5.6130830486987255
4.196932550465291,6.324383279916867
4.8229481308117546,6.714828141909214
5.5094206059331485,6.35356539575103
5.9809967540185385,5.264869802422675
6.005637099870586,3.890542821370767
5.517392875471388,2.669696498276265
4.563853062381021,1.816233097358174
3.24495077765777,1.3290924067414538
1.6861929012474604,1.127032382590347
0.054370956387352565,1.1710046238885505
-1.4647352376107645,1.4884616036158458
-2.7331842396417327,2.1217957816391624
-3.71102116909916,3.115495402439663
-4.375267478861652,4.421740296350389
-4.66400826861421,5.939816069710835
-4.516264261922804,7.5145357719422705
-3.9226502528532756,8.979929897134529
-2.963443658092215,10.180526049044138
-1.7376820614015442,10.96666894930713
-0.29188363653631416,11.183898891158591
1.4069217846905258,10.672055059348217
3.3339151757543184,9.340747422070386
5.258955177458044,7.230773067957005
6.763475021447804,4.503871372221629
7.44273549944321,1.410319227900641
7.145860728843469,-1.719626547765439
6.045413101676438,-4.473127084825493
4.581904004194857,-6.437959255030354
3.1226930115477938,-7.4658796833202885
1.749076191533456,-7.820010758172431
0.3804186149093491,-8.011878213548272
-0.9019395790617759,-8.40962534962295
-1.9043830075291233,-9.065555238602782
-2.503450977263772,-9.799188557944623
-2.8534734471220466,-10.38900699418091
-3.330525356295799,-10.723536280049444
-4.281134125958786,-10.76349433639921
-5.810970157143981,-10.464284618231394
-7.736651285428613,-9.724704332818712
-9.72766829885293,-8.400583489969225
-11.400631832167102,-6.459299021996003
-12.43377942189067,-4.019175740305279
-12.690623048972379,-1.2810030539726873
-12.266114061874823,1.5356584148941148
-11.340043417177878,4.17046491948206
-9.94280359627052,6.318799449814552
-7.953162942775357,7.843624523319565
-5.358318464138736,8.826097385992703
-2.542937389184194,9.358408246026727
-0.1822110918956922,9.375558670838394
1.2927000619465008,8.907499149096807
1.8908267709003457,8.338683163242765
1.7793359631818766,8.120748408095182
1.2421189646112716,8.265880288467976
0.7392028675174662,8.342038250761506
0.7820740043562174,7.947954580260273
1.5515052198301535,6.997823494153463
2.7890582390337246,5.662040678097815
3.9466072503919762,4.156419080771695
4.56082413384888,2.5873785008113654
4.520715649535607,1.006346898392156
4.106825541234762,-0.5167077613077058
3.7891979207541566,-1.9198489212998242
3.888321665556135,-3.1940274561184543
4.35099716953895,-4.369356110519217
4.798898393746441,-5.510806011344015
4.814722482172202,-6.6403788300039475
4.103583009798673,-7.5123991132219725
2.6022850132116138,-7.577294095996543
0.6929892337941496,-6.368023516661594
-0.9762530035212812,-4.041508192953096
-1.9079661460601272,-1.3026801651336866
-1.9120026813427116,1.230430823169927
-1.0679501350392278,3.297396295028417
0.2428576025594854,4.673070932412157
1.5854829205734464,5.201854247107974
2.5295066767911747,5.102281069893235
2.8539027816367346,4.798105183850166
2.6553094170533442,4.501444674146585
2.099339812459685,4.114096786524392
1.3368407386682954,3.3562161243416617
0.4324644782318,2.0940683171637566
-0.7232810847266431,0.5189685929769396
-2.2475964949867633,-0.9515676683399598
-3.8823989170259194,-1.9010148661268518
-5.0037448607837876,-2.054318837391678
-5.171593997822639,-1.4155588848928273
-4.40819565331764,-0.3980287510158867
-2.9260852027313162,0.45473552681695684
-0.9877370116854594,0.8775605661753819
0.9793992026557721,0.86140757533828
2.536864100640129,0.4462264731770367
3.4139385987863022,-0.3274175589246963
3.5873448011862177,-1.2695338123079707
3.2091500618385185,-2.080714935903127
2.5676407711793243,-2.529454477096257
1.9247392030480992,-2.613298322720899
1.450434027458131,-2.6006677090420873
1.2081551928701744,-2.7931822780116216
1.143548809945341,-3.3129777737106214
1.1341223246011685,-4.039528578084584
0.9885781064552267,-4.7305371685119075
0.5444849012561869,-5.166636401812586
-0.27061982229209586,-5.229683357899571
-1.455645306988601,-4.8839363119456465
-2.954419110268797,-4.149528634929143
-4.6562358866098,-3.0459350087486547
-6.2962680033885,-1.5918624563506103
-7.464520687149921,0.1659226068064235
-7.769246923279446,2.0741392518529143
-7.299143472489932,3.865654577622847
-6.4655621672638395,5.186723539263587
-5.450619903440501,5.816707993686362
-4.154559113010315,5.901778356201248
-2.44674559643929,5.797150191947043
-0.27462329908102534,5.778249058862096
2.346735508340304,5.933654687478877
5.284036657922495,6.149908467371812
8.281764487171516,6.1446721460646385
10.963822540839196,5.690820757993997
12.889815416658523,4.8276401763376695
13.74724405712403,3.801407984399601
13.611491813382674,2.8881268622098406
12.945597436709095,2.2605380941259146
12.178992431113008,1.9447147141459489
11.471348328491619,1.757493016237019
10.826449833906024,1.439685119545963
10.20373999802005,0.839199377925637
9.5209540462824,0.0021357317543895856
8.64515452159754,-0.8878779581234503
7.4933979240073985,-1.6315786120256086
6.109896668479732,-2.106297896803875
4.739796472467454,-2.2827452874210135
3.6731884989954935,-2.2546252502604576
2.9981554738638585,-2.172823612594701
2.565349726821504,-2.1298911874364364
2.2116530613678345,-2.052844486708216
1.9331865270418827,-1.8312894839385117
1.8207635226878434,-1.4504878346888084
1.9701543543585784,-0.9746337920636841
2.408487832115528,-0.45921900639444624
3.113163565689399,0.04428403738512172
4.027754618297092,0.45362008793288194
5.036228667620604,0.6699917041887267
5.915436822699015,0.6625711236249137
6.42360668257767,0.5078734841588324
6.444281035198649,0.3426716018152968
6.012442694392419,0.31592354576987713
5.247989709205027,0.5290411094277417
4.290788262992246,0.9835459358927374
3.3709412195507173,1.555281523026861
2.7783412381032893,2.0759295713714963
2.7197827070640512,2.401616219699305
3.2195560221815924,2.4503778254392774
4.092537308419818,2.226654868610789
4.913794106093687,1.7337846308485414
5.11577549795874,0.8620599624102975
4.408235527984687,-0.5744500312360651
3.0158020640246455,-2.6386631030941907
1.4186463994979568,-5.157848959577349
0.0007901483501285669,-7.702037041279799
-1.025380139576434,-9.680231696024398
-1.6820157961565942,-10.662109760057776
-2.210666240978782,-10.69322329064155
-2.8445704204774684,-10.160742560212876
-3.5658107171901072,-9.361950548489915
-4.180686046307664,-8.356001415135832
-4.486692125152604,-7.082010491236021
-4.419732095232986,-5.580982142294276
-4.043756402939372,-4.020436911079875
-3.498253870740356,-2.5680199828235013
-2.918434598460085,-1.3165678098919693
-2.4125128171739054,-0.28612757667317484
-2.0184969635475456,0.535279344709366
-1.7225007919269497,1.1688155351492033
-1.5010764050147947,1.6485866597386383
-1.3345772815958168,1.9975645707427248
-1.1488522120371438,2.1942363846339563
-0.8097479707019554,2.2311695360395745
-0.23303137920858807,2.155926102256459
0.4563382934907829,1.9104730003262305
0.9631870015498729,1.2715618491121496
0.9985362391085445,0.012305875188252203
0.46412888279074815,-1.8239770974340395
-0.5294581517974979,-3.8183464247889463
-1.7988416204810258,-5.350981887847967
-3.212719184169495,-5.966719286415668
-4.71715608736093,-5.634737015361053
-6.209425385886815,-4.68684785020843
-7.4617415252854284,-3.5519946179395228
-8.231764993156453,-2.5752970720321056
-8.46476167198839,-1.9682785487053895
-8.315961218313179,-1.7642188213748597
-7.957153783573863,-1.7205336044263158
-7.434418368760108,-1.5156823100905241
-6.740238426024541,-1.005544268316854
-5.88253952815456,-0.30762193480483535
-4.88933887858631,0.36058932693463985
-3.828792899271853,0.8696783682812863
-2.8250945703084587,1.2405490680857327
-1.9879960688819331,1.5646755581620646
-1.312145772690143,1.9278502554559995
-0.7253351163018932,2.349592559477172
-0.2314454869090212,2.791114546139473
0.06123355821073108,3.188694120668215
0.09725839640357985,3.5223067601053217
0.006602930183224403,3.860117407960037
0.033265469450101864,4.294878204866085
0.35334151684908455,4.820602335911876
0.9954454371066402,5.270442358740619
1.952881292088962,5.379783041125916
3.225490342547683,5.049273109235782
4.675827931894631,4.5216395044437165
5.9148798794385264,4.068289235298233
6.4036263376666716,3.557680660530513
5.7909932260834065,2.754747731633944
4.0315958073496745,1.795282206511601
1.5194907900238832,0.9589331848046507
-1.1721331822225514,0.5171994540690634
-3.5918813197998967,0.7530052937959936
-5.607559690142165,1.7957150027616435
-7.189793943994649,3.4299974982242087
-8.222144271087995,5.259559527550351
-8.552065473627653,6.937673730437506
-8.199400476653283,8.16381279319488
-7.360782557370601,8.729184232416534
-6.276657304124163,8.605142654083487
-5.067914200545914,7.950656468140136
-3.7372391999724486,6.988466594092257
-2.3006832546002003,5.890171448801873
-0.891134420059013,4.763375818599425
0.339642170364346,3.6785555338748006
1.3293167317411694,2.7243784813637237
2.0993131175504978,1.9681551545069564
2.6541742610076917,1.3957375264244907
2.9512708516266795,0.9013922057708019
2.9899888518611295,0.3384246268453797
2.8565826542676347,-0.4012144308177073
2.6845264486975156,-1.367780940929148
2.5583359497787495,-2.5658498638132112
2.435714573949415,-3.927258097292193
2.160739622644549,-5.284337364111666
1.6121287430386972,-6.443393195242278
0.891910985996846,-7.301636406932922
0.2028781815360644,-7.902815165172388
-0.29545114489572294,-8.280646475953006
-0.5582427757733479,-8.453417418351313
-0.5773098560369454,-8.496113200947512
-0.31706957441460504,-8.508384972413285
0.15099858138495353,-8.549114427516757
0.582701486674879,-8.619241591455493
0.6791142231047067,-8.665168420534373
0.2854158226813806,-8.542158795659045
-0.515731114372291,-8.070357123782246
-1.4290205111548404,-7.205032317042543
-2.080688792865832,-6.09224472727661
-2.2101531526699847,-4.983424582123964
-1.7643319435848976,-4.066295529489212
-0.8167851613745947,-3.3763203310924017
0.52617299541624,-2.8211997838822676
2.135057569489962,-2.3019883336785267
3.7728662894158433,-1.782672243530962
5.068668813804347,-1.2948092638118982
5.731846066198978,-0.8750680687223521
5.723694891112872,-0.5167358202266685
5.1532152254312455,-0.14743944772167358
4.126369972201726,0.25009802472166665
2.798552843125789,0.6084460379727765
1.415154417162269,0.9268038449935209
0.2823420672659137,1.349024763472396
-0.26424272938973964,2.0146127204437874
-0.06507577325591227,2.8996106503165535
0.7517310820833562,3.7244783322069024
1.9276563781398293,4.10550440603244
3.2751769934428245,3.8177772253294133
4.644961512548258,2.9293495384091135
5.8709497665805594,1.6433668902852017
6.742757612042468,0.09552203403186124
7.0282749458011775,-1.7166904132976752
6.517628551093548,-3.845931823238187
5.069976163400624,-6.2410407871097116
2.6635147565656374,-8.635433095459959
-0.5131164119825761,-10.53680544699167
-3.9720187166165593,-11.303591696786972
-7.015719684271477,-10.453557063389962
-9.147661074985647,-8.047517457238065
-10.445979511791524,-4.7402811204017
-11.2647045104728,-1.28832412268999
-11.74904906283419,1.888967140442521
-11.685308434783662,4.555853974786823
-10.785952236587583,6.499700633633456
-9.254214717896028,7.723540871425078
-7.789725276089696,8.386305728923984
-6.679415014941677,8.622358881491985
-5.51627298138707,8.77775826862337
-3.9121831800359694,9.188024904987193
-1.9023560352646887,9.859979150321319
0.22902340932694917,10.524310656779338
2.165275364823272,10.807998376042308
3.720478096303952,10.334823213074959
4.956733150824097,8.88537009183589
6.018444728308168,6.487671492571137
6.931878609117423,3.3720329966268277
7.641841622331845,-0.14285660460867813
8.06318199388906,-3.708863706711648
8.033187969637863,-6.92690264053523
7.424427130327558,-9.316767495706202
6.269144738245253,-10.442846557459537
4.730773331830582,-10.165941631695727
2.9296096634911337,-8.78535063604623
0.8133280436253492,-6.852718226575136
-1.7503345980365308,-4.764393750901292
-4.662002356065718,-2.4901954003161246
-7.377725934121793,0.2070957039612044
-9.070054872363071,3.2558058543474258
-9.403872700726204,6.156906917379077
-8.942490857352363,8.481736632666525
-8.417689805151683,10.017472683881849
-8.138350666975294,10.649283624123873
-7.899377730464832,10.509737589790065
-7.402843087047152,10.005771304255125
-6.5025572960530065,9.628902566657581
-5.20766575389077,9.60623667503316
-3.543574099377641,9.85305278275954
-1.564697910290933,10.123344964612576
0.6055813686307459,10.187213883718906
2.8380701715585674,9.869837785316651
5.138378884350733,9.046549507422823
7.654238992268358,7.648990915656231
10.36164924827004,5.673863670844331
12.724899767724713,3.2440089596904085
14.005135169090334,0.7394459979052034
13.939582777192475,-1.319387790992831
12.781326677192087,-2.6427090651577676
10.842452824800906,-3.2616521479134484
8.33813837932842,-3.3179931952294113
5.589309214772505,-2.9893207758408855
3.113201390250013,-2.3559102187029275
1.335932508249828,-1.3383634709545027
0.39458505336923994,0.06176605253320601
0.2617830998192605,1.52170895300305
0.7464695577439154,2.625576904115155
1.4659972761786222,3.137926596564696
2.013942584918374,3.080003936106259
2.228186976725923,2.6270171032169958
2.177285814439194,2.0122962185617896
1.94229755098037,1.4264321479336823
1.5605107059376584,0.9946538478967037
1.1157051477007258,0.7518052138768186
0.7803660410619089,0.6342893860026195
0.6924540460885307,0.5021160927517343
0.8593863037120609,0.20124552465802442
1.2007574503436782,-0.3208101665436895
1.6482047625626437,-0.9476928842114112
2.155967326106278,-1.4745785347792881
2.623367624434488,-1.7572009459750446
2.893415753421141,-1.8298085518846121
2.8451373436710887,-1.8889930972592992
2.4797361713332515,-2.175648270100529
1.9075284406649087,-2.779632639012324
1.2782498874197021,-3.53909070417635
0.7214880980711408,-4.184595177230512
0.2574913210083965,-4.5359390453376465
-0.22765093177473542,-4.498181602039419
-0.8612257630402065,-4.051143758559062
-1.5395440597716443,-3.2655351618159467
-2.0709361091258653,-2.155051987156294
-2.553260262454557,-0.6431062318582828
-3.1914175873493456,1.1261220545146606
-3.8096501131973626,2.7755814314164824
-3.9226943431489416,4.06826619186471
-3.2277201845543195,5.028471419835817
-1.7658272596671913,5.704498645491605
0.2669664356571077,6.128079819202166
2.6177282814342147,6.4240704239081685
4.9637779277544025,6.656817252246228
6.891932021368856,6.644148752641666
8.087361261711537,6.16578807619532
8.456811419825495,5.080208356727489
8.177932159460726,3.361792287658899
7.509029638943408,1.077661135688181
6.616469423797476,-1.5106456439963885
5.5343145441540775,-4.029209745239322
4.235943713116947,-6.173438619088005
2.682380057942854,-7.765128729030564
0.8673358483506657,-8.744479101445558
-1.1769810335989213,-9.199337592980648
-3.3834337934289826,-9.333564237598505
-5.665081790585973,-9.343959657971947
-7.917287246178977,-9.307950907873964
-9.976581935452275,-9.186985175642782
-11.57386394894832,-8.906931353715834
-12.477021058687349,-8.352276003204132
-12.706059414229774,-7.378464185674847
-12.525672598008274,-5.926366387906436
-12.175320229109298,-4.052399153825109
-11.705817029378158,-1.831962552427041
-11.00755200275072,0.6816482479319117
-9.96019932253597,3.330129304508326
-8.560376052577709,5.849195572063733
-6.848101855790498,8.150846466690655
-4.8205956073931535,10.366392632955506
-2.4350382627457505,12.471207408497474
0.29289735388405513,14.00486719601944
3.2358494662093715,14.404097096190164
6.035537491891971,13.492686191230314
8.206289692611916,11.491294154009314
9.608784639133988,8.684596911565299
10.498698824274376,5.426402560525392
11.050442636554658,2.1799853129756244
11.23159487516764,-0.5474328410120494
10.981275414326502,-2.3714605595118443
10.215602421451317,-3.3585966455961236
8.849068296910866,-4.065811240356181
6.945631542222317,-5.149846981059617
4.66763648987019,-6.873265803285763
2.0969869318069847,-8.988558599064154
-0.729874772669831,-10.95489408283008
-3.666353969196838,-12.185149486301942
-6.447546680403627,-12.305624850459088
-8.88226502713306,-11.382314798687027
-10.968381915214996,-9.859789465107587
-12.721399917662849,-8.19401957532752
-14.058185405663352,-6.57509829722998
-14.830474920823333,-5.005041880569957
-14.949134696424148,-3.4380245316239693
-14.474830252629607,-1.7608903091560366
-13.60173857958082,0.17419473219754716
-12.514347463886509,2.4407740559524016
-11.296104843143093,4.949357976481738
-9.930494054452112,7.474391989643449
-8.337011750312504,9.733667440936093
-6.415112999686468,11.471690365606216
-4.091055697752937,12.52750706088783
-1.3623786501683515,12.901223324057382
1.6874022291530615,12.752987282574555
4.88855771823129,12.2516433947762
7.986237492905495,11.441616361242437
10.700955899209658,10.21258410737988
12.72726298721744,8.519623537630906
13.849493920410882,6.492984957389269
14.05014106811676,4.306259023027101
13.557900999641673,1.9802524126287533
12.702717726861586,-0.5528618032140252
11.629837813411463,-3.229223448054949
10.197157464723523,-5.758807639142015
8.13402915489233,-7.807615396244004
5.327886652606599,-9.227738750251193
1.9992800004573397,-10.102585335110033
-1.418826415529335,-10.567550851259215
-4.588859361516307,-10.606222524491189
-7.401198832287232,-10.105014553227132
-9.787869309085504,-8.994939875766075
-11.535545203961254,-7.417967920518428
-12.444269135476908,-5.596804250641175
-12.664004016256087,-3.6351167788876406
-12.548422788442045,-1.487827456875852
-12.298616546668123,0.9146006193197351
-11.846247602969992,3.576160648187709
-11.023042990228433,6.4525664309538
-9.69742172811071,9.389907174494482
-7.801791446099569,12.07572099567624
-5.332808426944697,14.094909466689904
-2.4006574301901207,15.145086578020795
0.6566899544131859,15.214386888566374
3.3275194071043566,14.436601975648486
5.247559076635946,12.915055353395562
6.549511226128367,10.758300599029132
7.5584179427505855,8.24164939527387
8.330607237622013,5.741189064101283
8.792531876694175,3.5251579991820963
8.899894350393813,1.7451264752896056
8.587044837884658,0.4660277786149828
7.793142905144121,-0.33183682969813405
6.688804336125475,-0.8362090485186259
5.633066501891873,-1.3195156926077423
4.8894508793417675,-1.9444439669640252
4.424562503113724,-2.6848862125196975
3.9950142393329084,-3.396816074061459
3.2108524824389555,-4.050733969422249
1.7033927930941077,-4.9915372569050085
-0.49851524181096507,-6.561297911317406
-2.9631618215463575,-8.482854519971015
-5.4093648329522335,-9.77380167457538
-7.687835330993141,-9.797174176313272
-9.29027776656971,-8.644824638398985
-9.751128424778415,-6.75470179718328
-9.023509899826054,-4.619481703478205
-7.341179602821515,-2.6830035875186424
-5.134573065375765,-1.218531886040834
-2.8628858096436858,-0.368948215489503
-0.7843861793820046,-0.1429946968035199
1.0452298847326373,-0.42285370179334475
2.67459473934863,-0.9511536807966561
4.166256058162901,-1.3988966714370341
5.534317751468675,-1.5135712772252554
6.6994807547686515,-1.2169076945430097
7.53707815398094,-0.5783428636290263
8.062845868632959,0.15695152385448516
8.45435196358372,0.6689294737559481
8.784098742584696,0.7523675427325146
8.932423342999396,0.42273648787350804
8.693686695516964,-0.2971927521666579
7.890851540357571,-1.4932625459100508
6.421516790232619,-3.2704746489187024
4.251080282811608,-5.572702868701835
1.470456280894811,-8.112791026918684
-1.601596424204476,-10.411216856211563
-4.579881263774774,-11.801785062182974
-7.307283583467889,-11.755422625135253
-9.579957274383212,-10.344249542971097
-10.78868976642262,-8.113160161641964
-10.525179357414673,-5.373588091732902
-9.363806670245133,-2.2926239958517693
-8.107390108705994,0.7076659114631781
-7.032125015091706,3.2702858445109015
-6.119379502518988,5.437192356403847
-5.349621061636206,7.446024029982028
-4.606410516810237,9.396136550082492
-3.6846384414279965,11.12102849960665
-2.474484778895374,12.293796964694938
-1.065790335966571,12.719344558734255
0.39186544658440625,12.430758364444632
1.8206556025641047,11.487376454194157
3.288459685804208,9.906614700971993
4.881079448702336,7.751341857993176
6.4687278344819665,5.166077339633505
7.652939728640621,2.354944723864788
8.13205834951842,-0.5229853374026208
8.000157343087503,-3.3247751915449473
7.5252555838882,-5.826104289949256
6.846167972112652,-7.791780673937235
5.906704109988376,-9.102387318111816
4.626441935934248,-9.790477460676042
3.058826180373952,-9.920483877488605
1.414114801995656,-9.51867882602737
0.021394577341228432,-8.637173756489004
-0.8491110673382278,-7.517946436009086
-1.1867894955243643,-6.600511636774264
-1.2555531281981993,-6.279678236622102
-1.4090890157944453,-6.4203775151329685
-2.0006045338574427,-6.502315287734034
-3.1513341477853456,-6.099174881021439
-4.731870865422815,-4.974359478005004
