Time,X,Y,Z
152.716,0.9230986004196586,0.7560408122857702,17.948755127881793
152.72,0.9172965278925123,0.7902336543640321,17.761157152125694
152.724,0.9130811023430105,0.8247584114426885,17.575659093306193
152.728,0.9103926850704042,0.8596723962193596,17.39224312579088
152.732,0.9091729816544428,0.8950368127954076,17.21089218597337
152.736,0.9093650419552611,0.9309167566774241,17.031589972265476
152.74,0.9109200172588854,0.9673764487150665,16.85432260622794
152.744,0.9138213712691728,1.004459336231252,16.679079827745078
152.748,0.9180548756934221,1.0422085567675596,16.505847772201605
152.752,0.9236066605169561,1.080670751190382,16.334613434411885
152.756,0.9304638243897776,1.119895709146632,16.165364962373033
152.76,0.9386144346268069,1.1599363690653832,15.998091657257614
152.764,0.9480475272078046,1.200848818157077,15.832783973417364
152.768,0.9587531067771289,1.242692292412622,15.669433518386635
152.772,0.9707221466441379,1.2855291766051404,15.508033052875364
152.776,0.9839465887830297,1.3294250042891254,15.348576490772649
152.78,0.9984193438325187,1.3744484577994744,15.191058899150086
152.784,1.0141342910964009,1.4206713682533607,15.035476498254981
152.788,1.0310862785433108,1.468168715549335,14.881826661513795
152.792,1.0492711228063205,1.5170186283662745,14.73010791553537
152.796,1.068685609183663,1.5673023841654077,14.580319940104374
152.8,1.0893274916384088,1.6191044091893478,14.43246356818464
152.804,1.1111954927979886,1.6725122784609419,14.286540785922249
152.808,1.1342933211073911,1.7276146713273872,14.142556625969004
152.812,1.1586606191981546,1.7844817517077098,14.00052781790104
152.816,1.1843270213886739,1.843186341418891,13.86045764259209
152.82,1.2113186852360123,1.9038074690605478,13.722349453809356
152.824,1.2396638499413912,1.9664281739996263,13.58621026324969
152.828,1.269392836349544,2.031135506369003,13.452050740542433
152.832,1.3005380469499233,2.098020527070157,13.319885213243616
152.836,1.333133965876142,2.1671783077719,13.189731666838924
152.84,1.367217158905235,2.238707930908837,13.061611744746406
152.844,1.4028262734590458,2.3127124896843116,12.935550748310925
152.848,1.4400020386035821,2.389299088069011,12.811577636807002
152.852,1.478787265048174,2.468578840799254,12.689725027441385
152.856,1.5192268451470592,2.5506668733802558,12.570029195347777
152.86,1.5613677528986423,2.6356823220845857,12.452530073589529
152.864,1.6052590439445447,2.7237483339502617,12.337271253162093
152.868,1.6509518555713993,2.814992066784379,12.224299982988004
152.872,1.6984994067100119,2.909544689161395,12.11366716991946
152.876,1.7479569979342877,3.0075413804210136,12.005427378740597
152.88,1.7993820114632597,3.109121330672215,11.899638832162795
152.88400000000001,1.8528339111601366,3.214427740791356,11.796363410827091
152.888,1.9083752616475107,3.3236051163250173,11.695668939846415
152.892,1.9661456739338803,3.4366135394391826,11.597783526828353
152.89600000000002,2.0262497927758525,3.5535484243281084,11.502823566752003
152.9,2.0887458348819923,3.6746436125430173,11.410803213336584
152.904,2.153696794522999,3.8001289410855192,11.32175692270345
152.90800000000002,2.221170443530502,3.9302302424052575,11.235739453378201
152.912,2.2912393312955466,4.065169344396994,11.152825866292424
152.916,2.3639807847714667,4.205164070406155,11.073111524780023
152.92000000000002,2.4394769084725354,4.35042823922622,10.99671209457916
152.924,2.517814584472266,4.501171665095463,10.923763543833772
152.928,2.599085472406635,4.6576001577031425,10.854422143090323
152.93200000000002,2.683386009472561,4.819915522186586,10.788864465299545
152.936,2.770817410426019,4.988315559127553,10.727287385817712
152.94,2.8614856675856295,5.162994064559143,10.669908082403854
152.94400000000002,2.955501550830966,5.3441408299625515,10.61696403522128
152.948,3.0529806076004498,5.531941642262992,10.568713026838582
152.952,3.154043162895353,5.7265782838374255,10.525433142227364
152.95600000000002,3.2588143192779118,5.928228532510918,10.487422768763537
152.96,3.3674239568689783,6.13706616155212,10.455000596227968
152.964,3.480006733352484,6.353260939681862,10.428505616804857
152.968,3.5967020839724917,6.576978631067478,10.408297125082855
152.972,3.7176542215348,6.80838099532588,10.394754718054706
152.976,3.843012136403476,7.0476257875169335,10.388278295117583
152.98,3.9729295965060105,7.294866758153311,10.389288058072509
152.984,4.107565147330885,7.550253653195826,10.398224511124882
152.988,4.247082111924557,7.813932214047726,10.415548460884047
152.992,4.391648590897199,8.086044177565583,10.441741016363668
152.996,4.541437462419982,8.366727276054116,10.477303588981833
153.0,4.696626382221735,8.656115237259936,10.522757892559996
153.004,4.857397783595319,8.954337784383526,10.5786459433245
153.008,5.023938877394613,9.261520636073513,10.645530059906145
153.012,5.19608352083431,9.57710826495187,10.723816604591738
153.016,5.373674028075288,9.900685005175735,10.814135684274168
153.02,5.557006438822431,10.232721321507498,10.917472380612276
153.024,5.746340025567215,10.573552973525809,11.034808059861925
153.028,5.94189623840687,10.923378919190302,11.167119720024099
153.032,6.1438587050406746,11.282261314834795,11.315379990843182
153.036,6.352373230765447,11.650125515159349,11.480557133803313
153.04,6.567547798484157,12.026760073245581,11.663615042134701
153.044,6.789452568701833,12.411816740549284,11.865513240811039
153.048,7.018119879520617,12.804810466891947,12.087206886544621
153.052,7.253544246649231,13.205119400477166,12.329646767794944
153.056,7.495682363398453,13.611984887882677,12.593779304765068
153.06,7.744453100675747,14.02451147405145,12.88054654939532
153.064,7.999737506995585,14.441666902309041,13.190886185374545
153.068,8.261378808474493,14.862282114355068,13.525731528135232
153.072,8.529182408825264,15.285051250254092,13.886011524845621
153.076,8.802915889368121,15.70853164845358,14.272650754423966
153.08,9.08230900902532,16.131143845774936,14.686569427532241
153.084,9.36705370431501,16.551171577404496,15.128683386566482
153.088,9.65680408936315,16.96676177691154,15.599904105674412
153.092,9.95117645589771,17.375924576239157,16.10113869074755
153.096,10.24974927324223,17.776533305695665,16.633289879409606
153.1,10.552063188328393,18.166324493972066,17.197256041037832
153.104,10.857621025689845,18.54289786813299,17.793931176753354
153.108,11.165887787455585,18.903716353609,18.42420491940744
153.112,11.47619434282148,19.247084043233176,19.08798498201253
153.116,11.787523208184655,19.571038504391378,19.783636915355384
153.12,12.098810385281945,19.87114769407931,20.510564707673662
153.124,12.408942703453926,20.143200634955324,21.267844524078484
153.12800000000001,12.71675550187597,20.383261963993917,22.054185704816373
153.132,13.021032629551726,20.587671932481463,22.867930765251543
153.136,13.320506445326252,20.753046406026527,23.707055395899417
153.14000000000001,13.613857817879301,20.876276864553464,24.5691684624107
153.144,13.899716125719223,20.954530402301078,25.45151200555217
153.148,14.17665925719548,20.98524972782787,26.35096124124348
153.15200000000002,14.443213610492117,20.966153164007913,27.264024560539305
153.156,14.697854093622357,20.89523464803278,28.186843529609366
153.16,14.939004124439988,20.77076373141073,29.115192889777358
153.16400000000002,15.165035630633238,20.59128557996543,30.044480557501686
153.168,15.374269049720409,20.355620973841475,30.96974762435549
153.172,15.564973329059505,20.06286630749676,31.885668357066287
153.17600000000002,15.735365925842846,19.71239358970446,32.78655019749588
153.18,15.883673144361548,19.30353331218636,33.666346202061334
153.184,16.009280712337844,18.831679557948384,34.51906465458012
153.18800000000002,16.111042163273538,18.300641005664016,35.33901808831027
153.192,16.187578200028142,17.717075120599826,36.120962277324544
153.196,16.237747752223026,17.087319408426197,36.860171942828366
153.20000000000002,16.260647976238403,16.417391415227176,37.55244075314093
153.204,16.255614255213693,15.71298872751623,38.194081323681814
153.208,16.2222201990485,14.979488972207626,38.78192521700055
153.212,16.160277644401766,14.221949816635234,39.31332294275657
153.216,16.069836654691276,13.445108968542328,39.78614395772745
153.22,15.951185520096445,12.653384176103803,40.19877666579587
153.224,15.804850757554458,11.850873227893013,40.550128417969816
153.228,15.631597110761309,11.041353952897966,40.83962551237053
153.232,15.432427550176376,10.228284220538956,41.067213194228295
153.236,15.208583273015035,9.414801940633993,41.23335565589478
153.24,14.961543703251554,8.603725063416054,41.339036036834905
153.244,14.693026491625153,7.797551579550374,41.38575642362657
153.248,14.40498751562945,6.998459520099855,41.3755378499651
153.252,14.098757007698383,6.211632747443378,41.31122532326853
153.256,13.774024924129758,5.449182956828595,41.19682756801404
153.26,13.432636371910556,4.714786314601765,41.035823989039734
153.264,13.07653675180649,4.011101736719867,40.8316859047764
153.268,12.707618489609363,3.3403511805733905,40.58792689766368
153.272,12.327721036121858,2.704319644956315,40.30810281414135
153.276,11.938630867164775,2.104355170082208,39.99581176465253
153.28,11.542081483585685,1.54136883759592,39.65469412365147
153.284,11.139753411242319,1.01583477054798,39.2884325295902
153.288,10.733274201010675,0.5277901334085975,38.90075188492442
153.292,10.324218428793866,0.07683513207685433,38.4954193561225
153.296,9.91410769550479,-0.33786698614008426,38.07624437364897
153.3,9.504410627074732,-0.7175899325154198,37.64707863197232
